event_id,user_id,session_id,ts,event_name,device,channel
e_001754,u_001754,s_e_001754,2026-07-13 11:29:15 UTC,signup_completed,web,organic
e_001755,u_001755,s_e_001755,2026-07-13 06:05:29 UTC,signup_completed,android,organic
e_001756,u_001756,s_e_001756,2026-07-13 16:53:23 UTC,signup_completed,android,organic
e_001757,u_001757,s_e_001757,2026-07-13 12:09:07 UTC,signup_completed,android,organic
e_001758,u_001758,s_e_001758,2026-07-13 19:52:40 UTC,signup_completed,android,organic
e_001759,u_001759,s_e_001759,2026-07-13 01:13:58 UTC,signup_completed,ios,organic
e_001760,u_001760,s_e_001760,2026-07-13 05:17:43 UTC,signup_completed,web,organic
e_001761,u_001761,s_e_001761,2026-07-13 06:37:19 UTC,signup_completed,ios,organic
e_001762,u_001762,s_e_001762,2026-07-13 05:20:42 UTC,signup_completed,ios,organic
e_001763,u_001763,s_e_001763,2026-07-13 07:09:31 UTC,signup_completed,web,organic
e_001764,u_001764,s_e_001764,2026-07-13 23:44:07 UTC,signup_completed,ios,organic
e_001765,u_001765,s_e_001765,2026-07-13 04:33:07 UTC,signup_completed,ios,organic
e_001766,u_001766,s_e_001766,2026-07-13 22:41:56 UTC,signup_completed,web,organic
e_001767,u_001767,s_e_001767,2026-07-13 16:07:42 UTC,signup_completed,ios,organic
e_001768,u_001768,s_e_001768,2026-07-13 09:35:51 UTC,signup_completed,android,organic
e_001769,u_001769,s_e_001769,2026-07-13 20:58:57 UTC,signup_completed,ios,organic
e_001770,u_001770,s_e_001770,2026-07-13 07:19:51 UTC,signup_completed,ios,organic
e_001771,u_001771,s_e_001771,2026-07-13 02:17:23 UTC,signup_completed,web,organic
e_001772,u_001772,s_e_001772,2026-07-13 20:51:52 UTC,signup_completed,ios,organic
e_001773,u_001773,s_e_001773,2026-07-13 19:26:07 UTC,signup_completed,web,organic
e_001774,u_001774,s_e_001774,2026-07-13 12:24:04 UTC,signup_completed,web,organic
e_001775,u_001775,s_e_001775,2026-07-13 21:47:39 UTC,signup_completed,ios,organic
e_001776,u_001776,s_e_001776,2026-07-13 05:01:09 UTC,signup_completed,web,organic
e_001777,u_001777,s_e_001777,2026-07-13 21:05:16 UTC,signup_completed,android,paid_search
e_001778,u_001778,s_e_001778,2026-07-13 12:37:53 UTC,signup_completed,android,paid_search
e_001779,u_001779,s_e_001779,2026-07-13 11:31:17 UTC,signup_completed,web,paid_search
e_001780,u_001780,s_e_001780,2026-07-13 00:35:35 UTC,signup_completed,web,paid_search
e_001781,u_001781,s_e_001781,2026-07-13 12:30:44 UTC,signup_completed,android,paid_search
e_001782,u_001782,s_e_001782,2026-07-13 16:06:17 UTC,signup_completed,web,paid_search
e_001783,u_001783,s_e_001783,2026-07-13 08:10:51 UTC,signup_completed,web,paid_search
e_001784,u_001784,s_e_001784,2026-07-13 21:01:49 UTC,signup_completed,web,paid_search
e_001785,u_001785,s_e_001785,2026-07-13 09:56:17 UTC,signup_completed,android,paid_search
e_001786,u_001786,s_e_001786,2026-07-13 23:58:01 UTC,signup_completed,ios,paid_search
e_001787,u_001787,s_e_001787,2026-07-13 16:43:17 UTC,signup_completed,ios,paid_search
e_001788,u_001788,s_e_001788,2026-07-13 21:16:00 UTC,signup_completed,android,paid_search
e_001789,u_001789,s_e_001789,2026-07-13 01:30:25 UTC,signup_completed,web,paid_search
e_001790,u_001790,s_e_001790,2026-07-13 18:09:17 UTC,signup_completed,android,paid_search
e_001791,u_001791,s_e_001791,2026-07-13 07:29:02 UTC,signup_completed,android,paid_search
e_001792,u_001792,s_e_001792,2026-07-13 05:35:07 UTC,signup_completed,android,paid_search
e_001793,u_001793,s_e_001793,2026-07-13 16:06:33 UTC,signup_completed,ios,paid_search
e_001794,u_001794,s_e_001794,2026-07-13 05:27:44 UTC,signup_completed,web,paid_search
e_001795,u_001795,s_e_001795,2026-07-13 19:12:06 UTC,signup_completed,android,paid_search
e_001796,u_001796,s_e_001796,2026-07-13 09:49:34 UTC,signup_completed,ios,paid_search
e_001797,u_001797,s_e_001797,2026-07-13 12:02:42 UTC,signup_completed,android,paid_search
e_001798,u_001798,s_e_001798,2026-07-13 16:33:12 UTC,signup_completed,ios,paid_search
e_001799,u_001799,s_e_001799,2026-07-13 03:12:30 UTC,signup_completed,web,paid_search
e_001800,u_001800,s_e_001800,2026-07-13 11:22:32 UTC,signup_completed,ios,paid_search
e_001801,u_001801,s_e_001801,2026-07-13 06:58:56 UTC,signup_completed,ios,paid_search
e_001802,u_001802,s_e_001802,2026-07-13 08:47:33 UTC,signup_completed,android,paid_search
e_001803,u_001803,s_e_001803,2026-07-13 11:04:00 UTC,signup_completed,ios,paid_search
e_001804,u_001804,s_e_001804,2026-07-13 02:31:53 UTC,signup_completed,android,paid_search
e_001805,u_001805,s_e_001805,2026-07-13 12:31:29 UTC,signup_completed,web,paid_search
e_001806,u_001806,s_e_001806,2026-07-13 03:26:49 UTC,signup_completed,ios,push
e_001807,u_001807,s_e_001807,2026-07-13 16:13:04 UTC,signup_completed,android,push
e_001808,u_001808,s_e_001808,2026-07-13 15:54:31 UTC,signup_completed,android,push
e_001809,u_001809,s_e_001809,2026-07-13 03:14:35 UTC,signup_completed,ios,push
e_001810,u_001810,s_e_001810,2026-07-13 19:39:45 UTC,signup_completed,web,push
e_001811,u_001811,s_e_001811,2026-07-13 23:27:11 UTC,signup_completed,android,push
e_001812,u_001812,s_e_001812,2026-07-13 14:23:00 UTC,signup_completed,ios,push
e_001813,u_001813,s_e_001813,2026-07-13 05:57:24 UTC,signup_completed,ios,push
e_001814,u_001814,s_e_001814,2026-07-13 23:32:53 UTC,signup_completed,ios,push
e_001815,u_001815,s_e_001815,2026-07-13 02:01:47 UTC,signup_completed,web,push
e_001816,u_001816,s_e_001816,2026-07-13 12:47:50 UTC,signup_completed,ios,push
e_001817,u_001817,s_e_001817,2026-07-13 22:27:55 UTC,signup_completed,android,push
e_001818,u_001818,s_e_001818,2026-07-13 23:42:29 UTC,signup_completed,web,push
e_001819,u_001819,s_e_001819,2026-07-13 23:08:27 UTC,signup_completed,ios,push
e_001820,u_001820,s_e_001820,2026-07-13 15:18:18 UTC,signup_completed,android,push
e_001821,u_001821,s_e_001821,2026-07-13 17:04:26 UTC,signup_completed,android,push
e_001822,u_001822,s_e_001822,2026-07-13 01:22:16 UTC,signup_completed,web,push
e_001823,u_001823,s_e_001823,2026-07-13 18:39:51 UTC,signup_completed,web,push
e_001824,u_001824,s_e_001824,2026-07-13 00:03:24 UTC,signup_completed,ios,push
e_001825,u_001825,s_e_001825,2026-07-13 14:59:10 UTC,signup_completed,android,push
e_001826,u_001826,s_e_001826,2026-07-13 00:48:37 UTC,signup_completed,ios,push
e_001827,u_001827,s_e_001827,2026-07-13 01:25:12 UTC,signup_completed,web,push
e_001828,u_001828,s_e_001828,2026-07-13 17:36:18 UTC,signup_completed,ios,push
e_001829,u_001829,s_e_001829,2026-07-13 18:29:17 UTC,signup_completed,web,push
e_001830,u_001830,s_e_001830,2026-07-13 14:05:50 UTC,signup_completed,ios,push
e_001831,u_001831,s_e_001831,2026-07-13 05:01:51 UTC,signup_completed,web,push
e_001832,u_001832,s_e_001832,2026-07-13 13:49:58 UTC,signup_completed,android,push
e_001833,u_001833,s_e_001833,2026-07-13 11:36:32 UTC,signup_completed,ios,push
e_001834,u_001834,s_e_001834,2026-07-13 08:17:00 UTC,signup_completed,web,push
e_001835,u_001835,s_e_001835,2026-07-13 01:59:42 UTC,signup_completed,web,email
e_001836,u_001836,s_e_001836,2026-07-13 07:37:57 UTC,signup_completed,android,email
e_001837,u_001837,s_e_001837,2026-07-13 08:16:09 UTC,signup_completed,android,email
e_001838,u_001838,s_e_001838,2026-07-13 22:46:41 UTC,signup_completed,ios,email
e_001839,u_001839,s_e_001839,2026-07-13 18:51:09 UTC,signup_completed,web,email
e_001840,u_001840,s_e_001840,2026-07-13 04:23:42 UTC,signup_completed,android,email
e_001841,u_001841,s_e_001841,2026-07-13 21:17:19 UTC,signup_completed,android,email
e_001842,u_001842,s_e_001842,2026-07-13 15:03:49 UTC,signup_completed,android,email
e_001843,u_001843,s_e_001843,2026-07-13 11:38:10 UTC,signup_completed,web,email
e_001844,u_001844,s_e_001844,2026-07-13 22:54:26 UTC,signup_completed,android,email
e_001845,u_001845,s_e_001845,2026-07-13 08:00:09 UTC,signup_completed,ios,email
e_001846,u_001846,s_e_001846,2026-07-13 12:57:00 UTC,signup_completed,android,email
e_001847,u_001847,s_e_001847,2026-07-13 02:01:13 UTC,signup_completed,web,email
e_001848,u_001848,s_e_001848,2026-07-13 08:21:01 UTC,signup_completed,android,email
e_001849,u_001849,s_e_001849,2026-07-13 10:32:04 UTC,signup_completed,web,email
e_001850,u_001850,s_e_001850,2026-07-13 17:11:06 UTC,signup_completed,ios,email
e_001851,u_001851,s_e_001851,2026-07-13 00:19:44 UTC,signup_completed,android,email
e_001852,u_001852,s_e_001852,2026-07-13 05:43:34 UTC,signup_completed,ios,email
e_001853,u_001853,s_e_001853,2026-07-13 13:41:38 UTC,signup_completed,android,email
e_001854,u_001854,s_e_001854,2026-07-13 03:59:52 UTC,signup_completed,ios,email
e_001855,u_001855,s_e_001855,2026-07-13 17:47:06 UTC,signup_completed,android,email
e_001856,u_001856,s_e_001856,2026-07-13 08:01:17 UTC,signup_completed,android,email
e_001857,u_001857,s_e_001857,2026-07-13 23:21:58 UTC,signup_completed,ios,referral
e_001858,u_001858,s_e_001858,2026-07-13 17:49:47 UTC,signup_completed,web,referral
e_001859,u_001859,s_e_001859,2026-07-13 19:53:58 UTC,signup_completed,android,referral
e_001860,u_001860,s_e_001860,2026-07-13 18:29:11 UTC,signup_completed,web,referral
e_001861,u_001861,s_e_001861,2026-07-13 00:03:10 UTC,signup_completed,web,referral
e_001862,u_001862,s_e_001862,2026-07-13 22:45:44 UTC,signup_completed,web,referral
e_001863,u_001863,s_e_001863,2026-07-13 11:23:06 UTC,signup_completed,android,referral
e_001864,u_001864,s_e_001864,2026-07-13 15:08:21 UTC,signup_completed,android,referral
e_001865,u_001865,s_e_001865,2026-07-13 07:27:47 UTC,signup_completed,ios,referral
e_001866,u_001866,s_e_001866,2026-07-13 20:06:22 UTC,signup_completed,android,referral
e_001867,u_001867,s_e_001867,2026-07-13 17:52:36 UTC,signup_completed,ios,referral
e_001868,u_001868,s_e_001868,2026-07-13 17:37:38 UTC,signup_completed,web,referral
e_001869,u_001869,s_e_001869,2026-07-13 21:47:59 UTC,signup_completed,ios,referral
e_001870,u_001870,s_e_001870,2026-07-13 17:55:49 UTC,signup_completed,ios,referral
e_001871,u_001871,s_e_001871,2026-07-13 20:38:45 UTC,signup_completed,ios,referral
e_001872,u_001872,s_e_001872,2026-07-13 09:51:27 UTC,signup_completed,ios,referral
e_001873,u_001873,s_e_001873,2026-07-13 13:45:23 UTC,signup_completed,ios,referral
e_001874,u_001874,s_e_001874,2026-07-13 03:52:57 UTC,signup_completed,android,referral
e_001875,u_001875,s_e_001875,2026-07-13 14:16:20 UTC,signup_completed,web,referral
e_001876,u_001876,s_e_001876,2026-07-13 03:56:18 UTC,signup_completed,ios,referral
e_001877,u_001877,s_e_001877,2026-07-13 06:57:16 UTC,signup_completed,ios,referral
e_001878,u_001878,s_e_001878,2026-07-13 22:30:28 UTC,signup_completed,android,referral
e_001879,u_001879,s_e_001879,2026-07-14 04:27:55 UTC,signup_completed,android,organic
e_001880,u_001880,s_e_001880,2026-07-14 17:16:18 UTC,signup_completed,web,organic
e_001881,u_001881,s_e_001881,2026-07-14 19:42:57 UTC,signup_completed,ios,organic
e_001882,u_001882,s_e_001882,2026-07-14 09:17:06 UTC,signup_completed,web,organic
e_001883,u_001883,s_e_001883,2026-07-14 03:54:04 UTC,signup_completed,android,organic
e_001884,u_001884,s_e_001884,2026-07-14 03:58:56 UTC,signup_completed,android,organic
e_001885,u_001885,s_e_001885,2026-07-14 12:12:36 UTC,signup_completed,web,organic
e_001886,u_001886,s_e_001886,2026-07-14 15:30:05 UTC,signup_completed,android,organic
e_001887,u_001887,s_e_001887,2026-07-14 07:11:02 UTC,signup_completed,ios,organic
e_001888,u_001888,s_e_001888,2026-07-14 19:06:04 UTC,signup_completed,web,organic
e_001889,u_001889,s_e_001889,2026-07-14 00:17:23 UTC,signup_completed,android,organic
e_001890,u_001890,s_e_001890,2026-07-14 08:58:36 UTC,signup_completed,android,organic
e_001891,u_001891,s_e_001891,2026-07-14 21:08:01 UTC,signup_completed,android,organic
e_001892,u_001892,s_e_001892,2026-07-14 02:59:30 UTC,signup_completed,ios,organic
e_001893,u_001893,s_e_001893,2026-07-14 14:56:49 UTC,signup_completed,android,organic
e_001894,u_001894,s_e_001894,2026-07-14 15:58:27 UTC,signup_completed,web,organic
e_001895,u_001895,s_e_001895,2026-07-14 03:48:10 UTC,signup_completed,web,organic
e_001896,u_001896,s_e_001896,2026-07-14 23:09:29 UTC,signup_completed,web,organic
e_001897,u_001897,s_e_001897,2026-07-14 12:36:25 UTC,signup_completed,ios,organic
e_001898,u_001898,s_e_001898,2026-07-14 22:30:34 UTC,signup_completed,web,organic
e_001899,u_001899,s_e_001899,2026-07-14 05:59:05 UTC,signup_completed,web,organic
e_001900,u_001900,s_e_001900,2026-07-14 09:04:53 UTC,signup_completed,web,organic
e_001901,u_001901,s_e_001901,2026-07-14 10:39:54 UTC,signup_completed,web,organic
e_001902,u_001902,s_e_001902,2026-07-14 19:00:48 UTC,signup_completed,ios,organic
e_001903,u_001903,s_e_001903,2026-07-14 20:58:18 UTC,signup_completed,web,organic
e_001904,u_001904,s_e_001904,2026-07-14 22:00:12 UTC,signup_completed,web,organic
e_001905,u_001905,s_e_001905,2026-07-14 23:57:06 UTC,signup_completed,ios,organic
e_001906,u_001906,s_e_001906,2026-07-14 00:16:53 UTC,signup_completed,android,organic
e_001907,u_001907,s_e_001907,2026-07-14 02:54:47 UTC,signup_completed,ios,organic
e_001908,u_001908,s_e_001908,2026-07-14 21:30:37 UTC,signup_completed,web,organic
e_001909,u_001909,s_e_001909,2026-07-14 16:35:12 UTC,signup_completed,android,organic
e_001910,u_001910,s_e_001910,2026-07-14 15:30:08 UTC,signup_completed,web,organic
e_001911,u_001911,s_e_001911,2026-07-14 21:13:27 UTC,signup_completed,web,organic
e_001912,u_001912,s_e_001912,2026-07-14 17:34:02 UTC,signup_completed,ios,organic
e_001913,u_001913,s_e_001913,2026-07-14 17:04:59 UTC,signup_completed,web,organic
e_001914,u_001914,s_e_001914,2026-07-14 16:10:21 UTC,signup_completed,web,organic
e_001915,u_001915,s_e_001915,2026-07-14 16:14:00 UTC,signup_completed,ios,organic
e_001916,u_001916,s_e_001916,2026-07-14 06:45:28 UTC,signup_completed,ios,organic
e_001917,u_001917,s_e_001917,2026-07-14 08:36:07 UTC,signup_completed,web,organic
e_001918,u_001918,s_e_001918,2026-07-14 08:39:58 UTC,signup_completed,web,organic
e_001919,u_001919,s_e_001919,2026-07-14 10:16:07 UTC,signup_completed,web,organic
e_001920,u_001920,s_e_001920,2026-07-14 04:10:31 UTC,signup_completed,web,organic
e_001921,u_001921,s_e_001921,2026-07-14 19:40:07 UTC,signup_completed,android,paid_search
e_001922,u_001922,s_e_001922,2026-07-14 02:20:28 UTC,signup_completed,ios,paid_search
e_001923,u_001923,s_e_001923,2026-07-14 23:14:06 UTC,signup_completed,ios,paid_search
e_001924,u_001924,s_e_001924,2026-07-14 11:14:46 UTC,signup_completed,ios,paid_search
e_001925,u_001925,s_e_001925,2026-07-14 22:21:50 UTC,signup_completed,ios,paid_search
e_001926,u_001926,s_e_001926,2026-07-14 20:14:02 UTC,signup_completed,ios,paid_search
e_001927,u_001927,s_e_001927,2026-07-14 06:11:12 UTC,signup_completed,web,paid_search
e_001928,u_001928,s_e_001928,2026-07-14 22:47:59 UTC,signup_completed,ios,paid_search
e_001929,u_001929,s_e_001929,2026-07-14 14:29:19 UTC,signup_completed,android,paid_search
e_001930,u_001930,s_e_001930,2026-07-14 12:25:03 UTC,signup_completed,web,paid_search
e_001931,u_001931,s_e_001931,2026-07-14 03:17:05 UTC,signup_completed,web,paid_search
e_001932,u_001932,s_e_001932,2026-07-14 21:40:37 UTC,signup_completed,android,paid_search
e_001933,u_001933,s_e_001933,2026-07-14 18:41:53 UTC,signup_completed,web,paid_search
e_001934,u_001934,s_e_001934,2026-07-14 11:52:34 UTC,signup_completed,ios,paid_search
e_001935,u_001935,s_e_001935,2026-07-14 19:14:23 UTC,signup_completed,ios,paid_search
e_001936,u_001936,s_e_001936,2026-07-14 15:39:25 UTC,signup_completed,android,paid_search
e_001937,u_001937,s_e_001937,2026-07-14 21:13:03 UTC,signup_completed,ios,paid_search
e_001938,u_001938,s_e_001938,2026-07-14 20:08:54 UTC,signup_completed,android,paid_search
e_001939,u_001939,s_e_001939,2026-07-14 02:27:10 UTC,signup_completed,web,paid_search
e_001940,u_001940,s_e_001940,2026-07-14 11:05:31 UTC,signup_completed,ios,paid_search
e_001941,u_001941,s_e_001941,2026-07-14 21:06:06 UTC,signup_completed,android,paid_search
e_001942,u_001942,s_e_001942,2026-07-14 00:45:36 UTC,signup_completed,web,paid_search
e_001943,u_001943,s_e_001943,2026-07-14 10:58:07 UTC,signup_completed,android,paid_search
e_001944,u_001944,s_e_001944,2026-07-14 10:14:11 UTC,signup_completed,android,paid_search
e_001945,u_001945,s_e_001945,2026-07-14 00:28:44 UTC,signup_completed,android,paid_search
e_001946,u_001946,s_e_001946,2026-07-14 10:10:48 UTC,signup_completed,android,paid_search
e_001947,u_001947,s_e_001947,2026-07-14 15:59:45 UTC,signup_completed,android,paid_search
e_001948,u_001948,s_e_001948,2026-07-14 21:42:31 UTC,signup_completed,android,paid_search
e_001949,u_001949,s_e_001949,2026-07-14 13:00:57 UTC,signup_completed,ios,push
e_001950,u_001950,s_e_001950,2026-07-14 11:43:10 UTC,signup_completed,ios,push
e_001951,u_001951,s_e_001951,2026-07-14 15:44:24 UTC,signup_completed,android,push
e_001952,u_001952,s_e_001952,2026-07-14 14:12:28 UTC,signup_completed,android,push
e_001953,u_001953,s_e_001953,2026-07-14 04:24:02 UTC,signup_completed,web,push
e_001954,u_001954,s_e_001954,2026-07-14 17:25:44 UTC,signup_completed,web,push
e_001955,u_001955,s_e_001955,2026-07-14 17:17:35 UTC,signup_completed,web,push
e_001956,u_001956,s_e_001956,2026-07-14 18:40:56 UTC,signup_completed,ios,push
e_001957,u_001957,s_e_001957,2026-07-14 20:54:49 UTC,signup_completed,web,email
e_001958,u_001958,s_e_001958,2026-07-14 09:22:47 UTC,signup_completed,android,email
e_001959,u_001959,s_e_001959,2026-07-14 16:36:24 UTC,signup_completed,ios,email
e_001960,u_001960,s_e_001960,2026-07-14 22:31:23 UTC,signup_completed,ios,email
e_001961,u_001961,s_e_001961,2026-07-14 18:28:44 UTC,signup_completed,web,email
e_001962,u_001962,s_e_001962,2026-07-14 15:55:35 UTC,signup_completed,android,email
e_001963,u_001963,s_e_001963,2026-07-14 00:03:59 UTC,signup_completed,web,email
e_001964,u_001964,s_e_001964,2026-07-14 04:09:32 UTC,signup_completed,ios,referral
e_001965,u_001965,s_e_001965,2026-07-14 15:37:40 UTC,signup_completed,web,referral
e_001966,u_001966,s_e_001966,2026-07-14 03:46:12 UTC,signup_completed,web,referral
e_001967,u_001967,s_e_001967,2026-07-14 08:53:06 UTC,signup_completed,ios,referral
e_001968,u_001968,s_e_001968,2026-07-14 09:32:51 UTC,signup_completed,ios,referral
e_001969,u_001969,s_e_001969,2026-07-14 04:07:59 UTC,signup_completed,android,referral
e_001970,u_001970,s_e_001970,2026-07-14 15:32:30 UTC,signup_completed,web,referral
e_001971,u_001971,s_e_001971,2026-07-14 18:35:29 UTC,signup_completed,web,referral
e_001972,u_001972,s_e_001972,2026-07-14 11:16:36 UTC,signup_completed,web,referral
e_001973,u_001973,s_e_001973,2026-07-14 15:57:17 UTC,signup_completed,web,referral
e_001974,u_001974,s_e_001974,2026-07-14 23:13:57 UTC,signup_completed,web,referral
e_001975,u_001975,s_e_001975,2026-07-14 14:22:46 UTC,signup_completed,ios,referral
e_001976,u_001976,s_e_001976,2026-07-14 14:30:38 UTC,signup_completed,web,referral
e_001977,u_001977,s_e_001977,2026-07-14 18:27:03 UTC,signup_completed,android,referral
e_001978,u_001978,s_e_001978,2026-07-14 21:14:33 UTC,signup_completed,web,referral
e_001979,u_001979,s_e_001979,2026-07-14 13:44:27 UTC,signup_completed,android,referral
e_001980,u_001980,s_e_001980,2026-07-14 08:35:33 UTC,signup_completed,web,referral
e_001981,u_001981,s_e_001981,2026-07-14 15:28:04 UTC,signup_completed,android,referral
e_001982,u_001982,s_e_001982,2026-07-14 20:18:36 UTC,signup_completed,android,referral
e_001983,u_001983,s_e_001983,2026-07-14 16:14:20 UTC,signup_completed,ios,referral
e_001984,u_001984,s_e_001984,2026-07-14 09:41:25 UTC,signup_completed,web,referral
e_001985,u_001985,s_e_001985,2026-07-15 06:57:56 UTC,signup_completed,ios,organic
e_001986,u_001986,s_e_001986,2026-07-15 00:14:51 UTC,signup_completed,web,organic
e_001987,u_001987,s_e_001987,2026-07-15 17:27:24 UTC,signup_completed,android,organic
e_001988,u_001988,s_e_001988,2026-07-15 21:06:55 UTC,signup_completed,web,organic
e_001989,u_001989,s_e_001989,2026-07-15 15:09:52 UTC,signup_completed,web,organic
e_001990,u_001990,s_e_001990,2026-07-15 21:09:20 UTC,signup_completed,web,organic
e_001991,u_001991,s_e_001991,2026-07-15 23:11:43 UTC,signup_completed,web,organic
e_001992,u_001992,s_e_001992,2026-07-15 14:07:39 UTC,signup_completed,android,organic
e_001993,u_001993,s_e_001993,2026-07-15 04:52:14 UTC,signup_completed,ios,organic
e_001994,u_001994,s_e_001994,2026-07-15 16:16:00 UTC,signup_completed,web,organic
e_001995,u_001995,s_e_001995,2026-07-15 12:19:21 UTC,signup_completed,android,organic
e_001996,u_001996,s_e_001996,2026-07-15 07:26:28 UTC,signup_completed,web,organic
e_001997,u_001997,s_e_001997,2026-07-15 13:25:38 UTC,signup_completed,android,organic
e_001998,u_001998,s_e_001998,2026-07-15 13:27:04 UTC,signup_completed,web,organic
e_001999,u_001999,s_e_001999,2026-07-15 18:13:03 UTC,signup_completed,web,organic
e_002000,u_002000,s_e_002000,2026-07-15 05:45:15 UTC,signup_completed,web,organic
e_002001,u_002001,s_e_002001,2026-07-15 22:35:03 UTC,signup_completed,android,organic
e_002002,u_002002,s_e_002002,2026-07-15 04:18:10 UTC,signup_completed,android,organic
e_002003,u_002003,s_e_002003,2026-07-15 15:48:35 UTC,signup_completed,web,organic
e_002004,u_002004,s_e_002004,2026-07-15 18:01:04 UTC,signup_completed,ios,organic
e_002005,u_002005,s_e_002005,2026-07-15 10:38:17 UTC,signup_completed,android,organic
e_002006,u_002006,s_e_002006,2026-07-15 19:01:30 UTC,signup_completed,web,organic
e_002007,u_002007,s_e_002007,2026-07-15 05:59:13 UTC,signup_completed,ios,organic
e_002008,u_002008,s_e_002008,2026-07-15 03:29:51 UTC,signup_completed,ios,organic
e_002009,u_002009,s_e_002009,2026-07-15 15:39:33 UTC,signup_completed,web,organic
e_002010,u_002010,s_e_002010,2026-07-15 20:04:38 UTC,signup_completed,android,organic
e_002011,u_002011,s_e_002011,2026-07-15 19:45:29 UTC,signup_completed,ios,organic
e_002012,u_002012,s_e_002012,2026-07-15 15:43:27 UTC,signup_completed,android,organic
e_002013,u_002013,s_e_002013,2026-07-15 16:15:59 UTC,signup_completed,ios,organic
e_002014,u_002014,s_e_002014,2026-07-15 18:10:55 UTC,signup_completed,ios,organic
e_002015,u_002015,s_e_002015,2026-07-15 09:14:24 UTC,signup_completed,web,organic
e_002016,u_002016,s_e_002016,2026-07-15 21:56:58 UTC,signup_completed,web,organic
e_002017,u_002017,s_e_002017,2026-07-15 00:36:21 UTC,signup_completed,web,organic
e_002018,u_002018,s_e_002018,2026-07-15 09:23:01 UTC,signup_completed,web,organic
e_002019,u_002019,s_e_002019,2026-07-15 18:23:56 UTC,signup_completed,ios,organic
e_002020,u_002020,s_e_002020,2026-07-15 12:44:57 UTC,signup_completed,web,organic
e_002021,u_002021,s_e_002021,2026-07-15 02:56:43 UTC,signup_completed,ios,organic
e_002022,u_002022,s_e_002022,2026-07-15 08:17:17 UTC,signup_completed,android,organic
e_002023,u_002023,s_e_002023,2026-07-15 14:11:06 UTC,signup_completed,android,organic
e_002024,u_002024,s_e_002024,2026-07-15 22:31:32 UTC,signup_completed,web,organic
e_002025,u_002025,s_e_002025,2026-07-15 12:14:27 UTC,signup_completed,web,organic
e_002026,u_002026,s_e_002026,2026-07-15 19:46:46 UTC,signup_completed,web,paid_search
e_002027,u_002027,s_e_002027,2026-07-15 03:09:39 UTC,signup_completed,android,paid_search
e_002028,u_002028,s_e_002028,2026-07-15 08:20:47 UTC,signup_completed,ios,paid_search
e_002029,u_002029,s_e_002029,2026-07-15 20:43:25 UTC,signup_completed,ios,paid_search
e_002030,u_002030,s_e_002030,2026-07-15 20:53:02 UTC,signup_completed,ios,paid_search
e_002031,u_002031,s_e_002031,2026-07-15 08:20:21 UTC,signup_completed,android,paid_search
e_002032,u_002032,s_e_002032,2026-07-15 00:48:15 UTC,signup_completed,web,paid_search
e_002033,u_002033,s_e_002033,2026-07-15 23:08:16 UTC,signup_completed,ios,paid_search
e_002034,u_002034,s_e_002034,2026-07-15 01:35:49 UTC,signup_completed,web,paid_search
e_002035,u_002035,s_e_002035,2026-07-15 10:04:36 UTC,signup_completed,ios,paid_search
e_002036,u_002036,s_e_002036,2026-07-15 02:02:41 UTC,signup_completed,ios,paid_search
e_002037,u_002037,s_e_002037,2026-07-15 20:06:07 UTC,signup_completed,android,paid_search
e_002038,u_002038,s_e_002038,2026-07-15 12:12:17 UTC,signup_completed,web,paid_search
e_002039,u_002039,s_e_002039,2026-07-15 00:58:54 UTC,signup_completed,web,paid_search
e_002040,u_002040,s_e_002040,2026-07-15 21:06:15 UTC,signup_completed,ios,paid_search
e_002041,u_002041,s_e_002041,2026-07-15 01:00:45 UTC,signup_completed,android,paid_search
e_002042,u_002042,s_e_002042,2026-07-15 00:01:49 UTC,signup_completed,android,paid_search
e_002043,u_002043,s_e_002043,2026-07-15 10:17:51 UTC,signup_completed,android,paid_search
e_002044,u_002044,s_e_002044,2026-07-15 03:36:47 UTC,signup_completed,android,paid_search
e_002045,u_002045,s_e_002045,2026-07-15 08:50:13 UTC,signup_completed,android,paid_search
e_002046,u_002046,s_e_002046,2026-07-15 03:17:05 UTC,signup_completed,ios,paid_search
e_002047,u_002047,s_e_002047,2026-07-15 00:04:12 UTC,signup_completed,android,paid_search
e_002048,u_002048,s_e_002048,2026-07-15 05:17:46 UTC,signup_completed,android,paid_search
e_002049,u_002049,s_e_002049,2026-07-15 02:04:50 UTC,signup_completed,web,paid_search
e_002050,u_002050,s_e_002050,2026-07-15 12:49:41 UTC,signup_completed,ios,paid_search
e_002051,u_002051,s_e_002051,2026-07-15 14:21:52 UTC,signup_completed,web,paid_search
e_002052,u_002052,s_e_002052,2026-07-15 02:56:47 UTC,signup_completed,android,paid_search
e_002053,u_002053,s_e_002053,2026-07-15 03:44:29 UTC,signup_completed,android,paid_search
e_002054,u_002054,s_e_002054,2026-07-15 05:11:09 UTC,signup_completed,android,push
e_002055,u_002055,s_e_002055,2026-07-15 14:09:22 UTC,signup_completed,ios,push
e_002056,u_002056,s_e_002056,2026-07-15 07:18:43 UTC,signup_completed,android,push
e_002057,u_002057,s_e_002057,2026-07-15 19:15:50 UTC,signup_completed,ios,push
e_002058,u_002058,s_e_002058,2026-07-15 07:01:14 UTC,signup_completed,web,push
e_002059,u_002059,s_e_002059,2026-07-15 04:28:41 UTC,signup_completed,android,push
